Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2024,Toyota,TYX,TOYOTA,HIGHLANDER HYBRID AWD LTD/PLAT,20-AU2H,0,2.487,LTYXT02.5P34,Truck,186,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,3.64,22.4,1,Not eqipped,LTYX10060813,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1461687,0.7421892,238.9717422,0.0150398,,,,36.5000000,MPG,22.7474083,47.3149155,32.1122174,,1.5500000,0.9300000,0.5700000,43.849,0.23921,0.027272,23.073,-0.06567,0.028500,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,HIGHLANDER HYBRID AWD LTD/PLAT,20-AU2H,0,2.487,LTYXT02.5P34,Truck,186,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,3.64,22.4,1,Not eqipped,LTYX10060815,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0275088,0.1395061,239.4976581,0.0025759,,,,36.8000000,MPG,,,,,0.7200000,0.7600000,0.7300000,39.862,0.21746,0.024793,22.090,0.11148,0.024713,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,HIGHLANDER HYBRID AWD LTD/PLAT,20-AU2H,0,2.487,LTYXT02.5P34,Truck,186,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,3.64,22.4,1,Not eqipped,LTYX10061862,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0014203,0.0500330,187.9103363,0.0003715,,,,47.0000000,MPG,,,,,1.5100000,1.1100000,0.3100000,39.862,0.21746,0.024793,22.090,0.11148,0.024713,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,HIGHLANDER HYBRID AWD LTD/PLAT,20-AU2H,0,2.487,LTYXT02.5P34,Truck,186,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,3.64,22.4,1,Not eqipped,LTYX10061863,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0109273,0.0447207,183.1090783,0.0018328,,0.0026848,0.0002726,48.2000000,MPG,33.6653385,69.5199634,37.7303916,72.3793835,0.8900000,0.4400000,0.0400000,39.862,0.21746,0.024793,22.090,0.11148,0.024713,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,LC 500 CONVERTIBLE,21-UZ1A,1,4.969,MTYXV05.0M5A,Car,471,8,04,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,2.94,21.3,1,Not eqipped,MTYX10062256,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006114,0.0048539,252.8616318,0.0017465,,,,34.9000000,MPG,,,,,0.3300000,0.1600000,0.2100000,53.627,-0.06167,0.022535,28.361,-0.27250,0.023198,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,LC 500 CONVERTIBLE,21-UZ1A,1,4.969,MTYXV05.0M5A,Car,471,8,04,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,2.94,21.3,1,Not eqipped,MTYX10062257,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0174091,0.0684186,484.4285590,0.0064345,,0.0021451,0.0005701,18.2000000,MPG,18.2617540,16.6634311,22.1308498,,1.1300000,0.7000000,1.1600000,53.627,-0.06167,0.022535,28.361,-0.27250,0.023198,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,MIRAI,21-JD2F,0,0.001,MTYXV00.0DA7,Car,1,,01,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,4500,0,0,1,Not eqipped,MTYX10066646,MFR,No,,,,,3,HWFE,50,Hydrogen 5,HWY,,,,,,,,100.1000000,MPG,,,,,2.8700000,2.2700000,0.3300000,32.199,0.14993,0.018787,22.739,-0.25055,0.022761,,,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,MIRAI,21-JD2F,0,0.001,MTYXV00.0DA7,Car,1,,01,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,4500,0,0,1,Not eqipped,MTYX10066647,MFR,No,,,,,2,CVS 75 and later (w/o can. load),50,Hydrogen 5,FTP,,,,,,,,107.0000000,MPG,,,,,1.2800000,0.7200000,0.1900000,32.199,0.14993,0.018787,22.739,-0.25055,0.022761,,,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,MIRAI LIMITED,21-JD2F,1,0.001,MTYXV00.0DA7,Car,1,,01,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,4750,0,0,1,Not eqipped,MTYX10066648,MFR,No,,,,,3,HWFE,50,Hydrogen 5,HWY,,,,,,,,98.0000000,MPG,,,,,3.7600000,2.9800000,0.4500000,33.932,0.14454,0.019171,24.457,-0.25155,0.023044,,,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,MIRAI LIMITED,21-JD2F,1,0.001,MTYXV00.0DA7,Car,1,,01,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,4750,0,0,1,Not eqipped,MTYX10066649,MFR,No,,,,,2,CVS 75 and later (w/o can. load),50,Hydrogen 5,FTP,,,,,,,,103.0000000,MPG,,,,,0.8100000,0.4700000,-0.0200000,33.932,0.14454,0.019171,24.457,-0.25155,0.023044,,,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,MIRAI LIMITED,21-JD2F,2,0.001,MTYXV00.0DA7,Car,1,,01,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,4750,0,0,1,Not eqipped,MTYX10066650,MFR,No,,,,,3,HWFE,50,Hydrogen 5,HWY,,,,,,,,85.7000000,MPG,,,,,1.5700000,1.3900000,0.4300000,46.177,0.11101,0.020172,30.766,-0.29344,0.024056,,,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,MIRAI LIMITED,21-JD2F,2,0.001,MTYXV00.0DA7,Car,1,,01,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,4750,0,0,1,Not eqipped,MTYX10066651,MFR,No,,,,,2,CVS 75 and later (w/o can. load),50,Hydrogen 5,FTP,,,,,,,,89.9000000,MPG,,,,,0.6700000,0.4100000,-0.0800000,46.177,0.11101,0.020172,30.766,-0.29344,0.024056,,,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,NX 250,22-AZ3A,0,2.487,NTYXT02.5N4M,Truck,203,4,02,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.42,27.8,1,Not eqipped,NTYX10069532,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0154177,0.1794606,265.5817436,0.0045753,,0.0046972,0.0003873,33.1000000,MPG,32.0001916,32.3837194,35.6288596,,0.0200000,0.0900000,0.1500000,27.440,0.23092,0.023588,12.435,0.00463,0.025177,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,NX 250,22-AZ3A,0,2.487,NTYXT02.5N4M,Truck,203,4,02,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.42,27.8,1,Not eqipped,NTYX10069535,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0040351,0.0272128,185.8362493,0.0004709,,0.0028494,0,47.3000000,MPG,,,,,0.4400000,0.3700000,0.1200000,27.440,0.23092,0.023588,12.435,0.00463,0.025177,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,NX 250 AWD,22-AZ1A,1,2.487,NTYXT02.5N4M,Truck,203,4,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.42,27.8,1,Not eqipped,NTYX10069534,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0037427,0.0314236,191.3454974,0.0004428,,0.0029722,0,46.1000000,MPG,,,,,0.5900000,0.5600000,0.1700000,32.015,0.30840,0.023513,14.483,0.13973,0.024374,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,NX 250 AWD,22-AZ1A,1,2.487,NTYXT02.5N4M,Truck,203,4,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.42,27.8,1,Not eqipped,NTYX10069537,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0143830,0.1560335,266.4129847,0.0052332,,0.0044007,0.0005506,33.1000000,MPG,32.0030476,32.1453929,35.7928871,,0.5200000,0.5300000,0.3900000,32.015,0.30840,0.023513,14.483,0.13973,0.024374,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS,23-MW2H,0,1.987,PTYXJ02.0P33,Both,150,4,02,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.39,24.8,1,Not eqipped,PTYX10076561,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0960994,0.3775822,152.9562963,0.0307942,,0.0059419,0.0024106,57.0000000,MPG,33.0251098,98.4418139,48.3177276,,1.1200000,0.7700000,0.3000000,20.357,0.17117,0.016639,6.975,-0.09891,0.017797,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS,23-MW2H,0,1.987,PTYXJ02.0P33,Both,150,4,02,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.39,24.8,1,Not eqipped,PTYX10076569,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0091367,0.0631861,164.9558069,0.0007551,,0.0036096,0,53.4000000,MPG,,,,,0.6000000,0.4100000,-0.0900000,18.506,0.15561,0.015126,6.325,0.02807,0.015184,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS,23-MW2H,0,1.987,PTYXJ02.0P33,Both,150,4,02,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.39,24.8,1,Not eqipped,PTYX91005211,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0029902,0.0693256,113.6480789,0.0000847,,0.0016188,0,77.8000000,MPG,,,,,6.7432961,5.7257366,0.6807936,18.506,0.15561,0.015126,6.325,0.02807,0.015184,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS,23-MW2H,0,1.987,PTYXJ02.0P33,Both,150,4,02,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.39,24.8,1,Not eqipped,PTYX91005212,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0164188,0.1148136,106.9385910,0.0014079,,0.0039139,0.0005346,82.8000000,MPG,55.0082016,124.1424484,62.3543968,140.1678772,2.3047733,1.4429487,0.5827150,18.506,0.15561,0.015126,6.325,0.02807,0.015184,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS,23-MW2H,0,1.987,PTYXJ02.0P33,Both,150,4,02,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.39,24.8,1,Not eqipped,PTYX91005216,EPA,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0138810,0.1830849,159.9616547,0.0132949,,0.0026398,0.0008862,55.4000000,MPG,37.8123474,63.7363892,,,-0.1251292,-0.1865703,-1.0029042,18.506,0.15561,0.015126,6.325,0.02807,0.015184,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS AWD,23-MW3H,0,1.987,PTYXJ02.0P33,Both,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,3.39,24.8,1,Not eqipped,PTYX10076575,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004528,0.0507324,118.4590847,0.0001312,,0.0003863,0,74.6000000,MPG,,,,,2.0100000,1.5200000,0.2600000,21.026,0.24130,0.013694,10.523,0.05305,0.014364,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS AWD,23-MW3H,0,1.987,PTYXJ02.0P33,Both,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,3.39,24.8,1,Not eqipped,PTYX10076576,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0314644,0.1948313,176.8171261,0.0021347,,0.0053071,0.0003836,49.6000000,MPG,,,,,0.8900000,0.4900000,0.5700000,21.026,0.24130,0.013694,10.523,0.05305,0.014364,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS AWD,23-MW3H,0,1.987,PTYXJ02.0P33,Both,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,3.39,24.8,1,Not eqipped,PTYX10076577,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0112747,0.0925209,112.8868815,0.0005504,,0.0026601,0.0000453,77.9000000,MPG,52.8930367,114.3572530,61.6028714,117.4657993,1.0500000,0.7000000,0.4400000,21.026,0.24130,0.013694,10.523,0.05305,0.014364,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS AWD,23-MW3H,0,1.987,PTYXJ02.0P33,Both,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,3.39,24.8,1,Not eqipped,PTYX10076578,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0071591,0.1126319,169.8761602,0.0054258,,0.0015646,0.0004160,51.8000000,MPG,34.6324678,60.3195712,,,-2.6100000,-1.0300000,-0.7900000,21.026,0.24130,0.013694,10.523,0.05305,0.014364,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS AWD,23-MW3H,0,1.987,PTYXJ02.0P33,Both,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,3.39,24.8,1,Not eqipped,PTYX10076579,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0924268,0.3001565,158.3821226,0.0187577,,0.0047591,0.0028251,55.2000000,MPG,32.5758630,92.1666778,46.5928686,,1.8100000,1.2200000,0.8900000,23.129,0.26543,0.015064,7.491,0.03728,0.015676,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS AWD XLE/LTD,23-MW1H,1,1.987,PTYXJ02.0P33,Both,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.39,24.1,1,Not eqipped,PTYX10076555,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0015961,0.0573520,126.5446291,0.0004485,,0.0009735,0,69.3000000,MPG,,,,,0.5200000,0.3700000,-0.1700000,27.354,0.24709,0.014067,13.739,0.08051,0.014317,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS AWD XLE/LTD,23-MW1H,1,1.987,PTYXJ02.0P33,Both,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.39,24.1,1,Not eqipped,PTYX10076556,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0241133,0.1509040,179.9867606,0.0005069,,0.0050956,0,48.8000000,MPG,,,,,0.4700000,0.1400000,0.1900000,27.354,0.24709,0.014067,13.739,0.08051,0.014317,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS AWD XLE/LTD,23-MW1H,1,1.987,PTYXJ02.0P33,Both,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.39,24.1,1,Not eqipped,PTYX10076557,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0128891,0.1542072,186.0904417,0.0076821,,0.0024064,0.0004776,47.3000000,MPG,31.7309298,55.0411649,,,-1.8900000,-0.9700000,-0.3700000,27.354,0.24709,0.014067,13.739,0.08051,0.014317,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS AWD XLE/LTD,23-MW1H,1,1.987,PTYXJ02.0P33,Both,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.39,24.1,1,Not eqipped,PTYX10076558,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0947773,0.4080540,169.6802835,0.0288826,,0.0054753,0.0027984,51.3000000,MPG,30.2889815,86.6670092,43.0954357,,1.2000000,0.8300000,0.1800000,30.090,0.27179,0.015473,13.232,0.00058,0.016273,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS AWD XLE/LTD,23-MW1H,1,1.987,PTYXJ02.0P33,Both,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.39,24.1,1,Not eqipped,PTYX10076559,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0130102,0.0968185,123.6464420,0.0007878,,0.0034484,0.0002074,71.0000000,MPG,49.6213909,98.9486901,57.5699398,103.6036095,0.3100000,0.1600000,-0.0200000,27.354,0.24709,0.014067,13.739,0.08051,0.014317,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS PRIME,23-MX1H,1,1.987,PTYXV02.0P35,Car,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.61,21.7,1,Not eqipped,PTYX10077128,MFR,No,,,,,81,Charge Depleting UDDS,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,22.892,0.39705,0.013840,11.978,-0.01339,0.017495,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS PRIME,23-MX1H,1,1.987,PTYXV02.0P35,Car,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.61,21.7,1,Not eqipped,PTYX10077129,MFR,No,,,,,84,Charge Depleting Highway,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,22.892,0.39705,0.013840,11.978,-0.01339,0.017495,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS PRIME,23-MX6H,0,1.987,PTYXV02.0P35,Car,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.61,21.7,1,Not eqipped,PTYX10077103,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0008032,0.0727579,132.9392628,0.0001936,,0.0006078,0,66.1000000,MPG,,,,,0.4000000,0.2500000,0.1200000,22.892,0.39705,0.013840,10.890,0.03111,0.017303,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS PRIME,23-MX6H,0,1.987,PTYXV02.0P35,Car,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.61,21.7,1,Not eqipped,PTYX10077105,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0127938,0.1339543,194.9791737,0.0051111,,0.0022346,0.0004948,45.1000000,MPG,32.1801819,50.7933066,,,2.2800000,1.2200000,0.2000000,22.892,0.39705,0.013840,10.890,0.03111,0.017303,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS PRIME,23-MX6H,0,1.987,PTYXV02.0P35,Car,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.61,21.7,1,Not eqipped,PTYX10077114,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0811296,0.4209952,166.1281394,0.0186820,,0.0056377,0.0028270,52.5000000,MPG,33.7939685,84.0580660,42.0805117,,0.8900000,0.4800000,0.1900000,25.181,0.43676,0.015224,7.824,0.00921,0.018945,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS PRIME,23-MX6H,0,1.987,PTYXV02.0P35,Car,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.61,21.7,1,Not eqipped,PTYX10077115,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0126159,0.0928055,125.1168676,0.0005979,,0.0033443,0.0003169,70.3000000,MPG,49.8111237,102.2349775,56.7186932,96.6257184,0.5900000,0.3200000,0.1300000,22.892,0.39705,0.013840,10.890,0.03111,0.017303,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS PRIME,23-MX6H,0,1.987,PTYXV02.0P35,Car,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.61,21.7,1,Not eqipped,PTYX10077116,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0237294,0.1892385,201.7383662,0.0013771,,0.0057210,0,43.5000000,MPG,,,,,0.1600000,0.1000000,-0.1400000,22.892,0.39705,0.013840,10.890,0.03111,0.017303,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS PRIME SE,23-MX3H,0,1.987,PTYXV02.0P35,Car,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.61,22.4,1,Not eqipped,PTYX10077112,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0841155,0.4099104,160.4998088,0.0157084,,0.0058820,0.0028110,54.2000000,MPG,32.5076202,82.2230672,47.8223122,,1.9300000,1.4600000,1.2500000,18.005,0.43910,0.014430,3.733,-0.08530,0.019766,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS PRIME SE,23-MX3H,0,1.987,PTYXV02.0P35,Car,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.61,22.4,1,Not eqipped,PTYX10077113,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0101200,0.1404547,187.4046560,0.0008724,,0.0037228,0,47.0000000,MPG,,,,,-0.0700000,-0.0900000,0.0100000,16.368,0.39918,0.013118,8.375,0.01190,0.016747,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS PRIME SE,23-MX3H,0,1.987,PTYXV02.0P35,Car,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.61,22.4,1,Not eqipped,PTYX91005308,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0132280,0.0849650,114.0776291,0.0004072,,0.0038739,0.0001486,77.7000000,MPG,50.2138710,134.9995575,56.8860855,130.6846161,1.7917198,1.0672660,-0.0590997,16.368,0.39918,0.013118,8.375,0.01190,0.016747,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS PRIME SE,23-MX3H,0,1.987,PTYXV02.0P35,Car,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.61,22.4,1,Not eqipped,PTYX91005309,EPA,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0117523,0.1002008,174.3270569,0.0045892,,0.0027201,0.0004019,50.9000000,MPG,36.9214249,56.9691277,,,-8.1089487,-3.7391613,-2.7242601,16.368,0.39918,0.013118,8.375,0.01190,0.016747,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS PRIME SE,23-MX3H,0,1.987,PTYXV02.0P35,Car,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.61,22.4,1,Not eqipped,PTYX91005310,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0027102,0.0717804,121.9873581,0.0002117,,0.0016661,0,72.7000000,MPG,,,,,9.1657658,7.0544434,0.0071797,16.368,0.39918,0.013118,8.375,0.01190,0.016747,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS PRIME SE,23-MX3H,1,1.987,PTYXV02.0P35,Car,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.61,22.4,1,Not eqipped,PTYX10078881,MFR,No,,,,,84,Charge Depleting Highway,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,16.368,0.39918,0.013118,8.375,0.01190,0.016747,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,PRIUS PRIME SE,23-MX3H,1,1.987,PTYXV02.0P35,Car,150,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.61,22.4,1,Not eqipped,PTYX10078906,MFR,No,,,,,81,Charge Depleting UDDS,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,16.368,0.39918,0.013118,8.375,0.01190,0.016747,TWC,Three-way catalyst,N,,,N,No averaging
